occurrence_shops,occurrence_amenities,distribution_shop,distribution_amenities,proximity_shops,proximity_amenities,proximity_transport,correlation_shops_amenities
0,7,NA,NA,NA,452.718499807615,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,7,NA,NA,NA,361.28428066538,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,461.292795484302,NA,0
0,13,NA,-0.351481557473383,NA,469.776353349749,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
1,4,NA,NA,425.260938014663,512.683299028628,NA,0.25
0,86,NA,-0.183632771173131,NA,359.882879732619,NA,0
0,52,NA,-0.366977956821476,NA,248.254837080129,NA,0
6,31,-0.319325295635326,-0.157829589329929,376.879685180444,266.387522238378,290.356886836163,0.193548387096774
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,495.121888237617,NA,0
0,30,NA,NA,NA,436.632189783495,NA,0
2,31,NA,-0.194010309320479,507.350576436306,312.10117159345,NA,0.0645161290322581
7,47,-0.860056422127967,-0.176247499722655,466.126703993268,277.56955715239,NA,0.148936170212766
1,80,NA,-0.0712062089649739,144.902716633995,263.842933028275,345.783798141557,0.0125
4,50,-0.266683939882936,-0.153902747435564,284.96341930215,262.392141302488,NA,0.08
16,128,-0.0220165373422145,-0.0737434562260677,130.453452421122,310.49527411542,NA,0.125
6,40,-0.380004897347203,-0.0734359208640368,403.137148581696,404.601731408038,NA,0.15
7,240,-0.658979179297177,-0.223438504279302,460.081686061645,314.684760795757,NA,0.0291666666666667
447,433,-0.014042931673954,-0.0392542157206633,370.860008468934,377.358886474122,NA,1.03233256351039
13,40,-0.109387135862878,-0.188614713820661,382.157291340582,464.994834614852,NA,0.325
0,150,NA,-0.392718022044183,NA,407.101932733958,NA,0
1,103,NA,-0.0608025182401283,209.164785143565,284.159644561425,NA,0.00970873786407767
16,123,-0.0121960724056566,-0.0211196432512843,426.772546536852,418.322851870149,444.025508222702,0.130081300813008
56,381,-0.119995286511003,-0.132527095243928,336.399140345534,277.876533373018,196.482610234414,0.146981627296588
42,272,-0.292099432522411,-0.0905983391977013,483.757035990199,417.296426290375,386.880416112301,0.154411764705882
92,404,-0.114035100525491,-0.0148328836909348,415.873597903443,371.855707360328,185.965646516583,0.227722772277228
97,348,-0.105451231163623,-0.0264126364762274,287.47705025353,263.859413142791,50.4475484401882,0.278735632183908
12,254,-0.0665875733930015,-0.151715054745898,394.350250665545,408.423395725625,NA,0.047244094488189
107,445,-0.0335044205783032,-0.0290508829807393,356.088858817055,378.085250112384,321.634892839949,0.240449438202247
147,448,-0.0395246553992887,-0.0366032476921987,390.48500640637,390.974795108362,469.702837300394,0.328125
36,335,-0.438026205968882,-0.0409195588067615,400.720013673897,324.714589969666,518.384781500162,0.107462686567164
88,505,-0.0205238239378358,-0.0045585849494914,413.38945452621,372.811768035994,331.663217958521,0.174257425742574
84,419,-0.0236718422555098,-0.00945962676729468,365.556790111278,365.299252507618,430.911718514419,0.200477326968974
211,662,-0.0302594871886428,-0.0493262084413661,409.297853213895,368.967578479628,474.145001777309,0.318731117824773
3,86,NA,-0.0326254217846202,307.31877584881,351.339851506805,546.419536537059,0.0348837209302326
76,405,-0.0669852955642786,-0.0222689186877582,393.302682996467,378.707144767492,532.73070079063,0.187654320987654
0,105,NA,-0.0756572390769072,NA,347.871673231763,NA,0
18,176,-0.240524292962485,-0.0275132881574831,361.595676433205,340.911666574367,NA,0.102272727272727
379,650,-0.0227501193457681,-0.0533931980182973,190.621340244222,355.908132408741,337.431186617453,0.583076923076923
263,1011,-0.0213760575092373,-0.00632203212976184,311.268288339636,311.894467222909,439.224291358357,0.260138476755687
2,90,NA,-0.0820770755407206,204.339840856548,386.232692941204,NA,0.0222222222222222
4,66,-0.561207840514723,-0.0465769273512752,381.334098711905,357.045540464024,NA,0.0606060606060606
19,138,-0.1556985997689,-0.0673615711996824,455.24780446317,318.604397956264,241.340634661551,0.13768115942029
3,32,NA,-0.0869967440653945,474.521763254536,344.107967507347,NA,0.09375
495,548,-0.00820239518579388,-0.0128693940086168,343.549466697745,295.628200971001,105.795011962063,0.903284671532847
0,115,NA,-0.0333189730374195,NA,312.10337227264,425.840504529684,0
0,34,NA,-0.456905309139151,NA,445.658723381959,463.426387297049,0
10,67,NA,-0.225901560544228,327.848736108629,377.063719334044,334.930161934553,0.149253731343284
0,104,NA,-0.11585395790882,NA,329.068197217777,NA,0
48,430,-0.0323934830053673,-0.0969414140040299,332.179312126373,367.758170745913,463.486044306609,0.111627906976744
46,93,-0.176976158288246,-0.0514649316013817,513.102038167775,381.526749347356,NA,0.494623655913978
0,33,NA,-0.238524124597886,NA,463.163830182441,NA,0
0,218,NA,-0.037983632254085,NA,340.527579165521,NA,0
0,5,NA,NA,NA,513.962136430851,NA,0
0,11,NA,NA,NA,395.740919982573,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,9,NA,NA,NA,220.530995724885,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
15,0,NA,NA,362.515385105904,NA,NA,Inf
0,6,NA,-0.880427627149529,NA,526.366385698594,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,14,NA,NA,NA,274.325536255252,NA,0
1,74,NA,-0.12591071171145,284.105198644019,334.643193992742,NA,0.0135135135135135
0,7,NA,-0.701438030686353,NA,413.463586001601,NA,0
0,78,NA,-0.319217453314779,NA,328.731330576128,NA,0
4,67,-0.293099324437441,-0.0574298850644354,210.250765043625,381.640193474543,395.996418176372,0.0597014925373134
38,149,-0.244597699641442,-0.0583043182159023,361.938508638838,323.465309486697,NA,0.25503355704698
15,59,-0.189974465415675,-0.218402909525291,393.022569023334,299.372047765387,NA,0.254237288135593
34,70,-0.0645375288271657,-0.0526655030511197,259.507757046983,350.552355583076,NA,0.485714285714286
1,80,NA,NA,176.276796948966,342.429284312316,NA,0.0125
74,97,-0.441658012624409,-0.0177635517321749,321.352208583688,372.657369270516,NA,0.762886597938144
6,107,-0.0998298831173755,-0.0629319443480256,374.119067754736,242.802347580074,390.262874195153,0.0560747663551402
0,31,NA,-0.470129921071577,NA,522.3841311686,NA,0
95,267,-0.0512328987257362,-0.0222071995768709,417.529907402819,402.358348236456,384.677626401414,0.355805243445693
0,24,NA,-0.212659274374334,NA,422.556527779254,NA,0
45,107,-0.400193472900078,-0.22557318195889,330.988563117547,398.657628577345,NA,0.420560747663551
6,43,NA,-0.280313295549264,458.400610444624,415.749136722862,469.495110864285,0.13953488372093
0,35,NA,-0.170273975491382,NA,377.786978272307,NA,0
116,209,-0.00548382911124995,-0.209442715552834,273.851778373782,325.574001809322,NA,0.555023923444976
2,27,NA,-0.13557627043802,380.342780654695,456.890158383652,NA,0.0740740740740741
1,213,NA,-0.0744707255577914,467.994079650327,437.502722798335,NA,0.00469483568075117
526,770,-0.0347402514403242,-0.0154361775407826,378.063527626686,342.642875108864,NA,0.683116883116883
22,215,-0.208232639268841,-0.019080592120149,360.523268068254,352.767121490799,482.088055835483,0.102325581395349
97,357,-0.0237803247981077,-0.0185312094903857,326.10963390698,369.027414815329,467.980505236416,0.271708683473389
21,151,-0.0288611304354459,-0.0683304270668022,472.471327711341,346.747177224006,NA,0.139072847682119
182,471,-0.0130865593129005,-0.0150704558788259,402.591223929066,320.210950076557,NA,0.386411889596603
12,314,-0.0438766700151157,-0.128506012525736,288.362408312152,355.201652826392,358.643401744646,0.0382165605095541
139,421,-0.0206991321516682,-0.00503520239801442,285.691299264344,343.921498788414,NA,0.330166270783848
236,414,-0.0260115724115665,-0.0277198536052235,406.081369419341,367.07780426544,NA,0.570048309178744
93,557,-0.117105100963061,-0.0239998750657227,374.905569744136,335.679542417818,459.770720262886,0.166965888689408
46,267,-0.163901601415264,-0.011067248489535,304.002306684695,298.945333721967,467.59599261208,0.172284644194757
1,81,NA,-0.257177190620305,415.298579829576,375.071455459386,NA,0.0123456790123457
9,201,-0.734987154879235,-0.108790408549386,487.228158088305,387.218871603048,NA,0.0447761194029851
41,272,-0.0851386633053662,-0.00652636450365608,384.284420267711,381.603969452967,NA,0.150735294117647
3,57,NA,-0.0452584968718185,361.32541181472,396.326196256469,NA,0.0526315789473684
6,130,-0.310744912177469,-0.0493382704459202,382.406898502343,361.346912040543,331.161499027947,0.0461538461538462
12,80,-0.287828252121779,-0.0507005635647562,187.121642914637,302.491436631527,NA,0.15
1,51,NA,-0.023496457199035,200.998933996423,260.085382064115,NA,0.0196078431372549
0,14,NA,-0.420836371454336,NA,187.284288782418,NA,0
1,49,NA,-0.0427216751030688,343.190435812192,323.346848294745,NA,0.0204081632653061
0,7,NA,NA,NA,403.299307064806,NA,0
0,60,NA,-0.338443432713898,NA,201.806441150056,NA,0
0,58,NA,-0.0773226978104968,NA,454.008857088622,NA,0
0,64,NA,-0.0613312874848964,NA,390.142575806318,538.447628505789,0
43,63,-0.0173325250467165,-0.234684974333559,463.979815685745,407.936763061226,487.566409005938,0.682539682539683
0,15,NA,-0.75178314843234,NA,403.025538151585,533.086759881067,0
0,56,NA,NA,NA,390.398053715265,NA,0
21,301,-0.118023306422249,-0.0511682568315547,429.555000159581,337.903025170176,NA,0.0697674418604651
1,38,NA,-0.134077436115408,401.031188824081,372.011484694968,NA,0.0263157894736842
0,0,NA,NA,NA,NA,NA,NA
0,45,NA,-0.0478002985724313,NA,357.749414440897,NA,0
0,17,NA,-0.477700539512963,NA,321.327579761142,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,2,NA,NA,NA,341.619193641944,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
1,85,NA,-0.412759216970821,535.412078671494,378.68196364198,NA,0.0117647058823529
0,18,NA,-0.196709728538801,NA,430.229330136707,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,6,NA,NA,NA,123.06875410805,NA,0
5,32,NA,-0.168318911870837,280.898711707994,250.352993734632,NA,0.15625
13,39,NA,-0.0737759087887129,385.81534681962,272.296681435814,434.05263679005,0.333333333333333
0,16,NA,-0.108377053246105,NA,360.983046172083,NA,0
0,34,NA,-0.159954830791586,NA,204.450247146215,NA,0
0,13,NA,NA,NA,390.574145789917,NA,0
3,44,NA,-0.250045631721193,362.236754864543,384.486665044539,NA,0.0681818181818182
69,163,-0.0194923050378127,-0.031769292836436,304.070116129446,265.779098503894,NA,0.423312883435583
2,170,NA,-0.0935837668829264,504.081892267326,335.545883844788,NA,0.0117647058823529
1,42,NA,-0.42257445082318,226.316230099891,385.697371592237,NA,0.0238095238095238
1,33,NA,-0.041598477333799,374.116393081033,364.864708611765,NA,0.0303030303030303
4,75,NA,-0.113920943089381,520.2866127292,405.82166002519,NA,0.0533333333333333
18,113,-0.531321781275516,-0.131550139760981,317.690679332906,261.642605999522,154.366584816864,0.15929203539823
1,86,NA,-0.101569838668435,114.051406666016,345.228115743965,NA,0.0116279069767442
3,53,NA,-0.10939602474941,392.763687537116,336.674850388764,NA,0.0566037735849057
1,29,NA,-0.332879910874744,385.216064291987,310.715961430677,NA,0.0344827586206897
26,48,-0.188216794214256,-0.0431481722666727,297.168704251758,293.872750426233,NA,0.541666666666667
7,649,-0.516913525066416,-0.0644815122952275,262.397349113734,323.274975880159,NA,0.0107858243451464
2,117,NA,-0.235883246882956,321.725605300921,415.922927690153,NA,0.0170940170940171
42,140,-0.125888423477854,-0.179133456595789,440.489385319119,375.716565396407,NA,0.3
0,3,NA,-0.951018096512406,NA,415.983928824336,NA,0
3,120,-0.256656039674238,-0.0593572311872437,234.036139561299,264.530264948727,NA,0.025
252,354,-0.0358306586471719,-0.01323153930765,303.048987868169,369.336736383293,499.016860918538,0.711864406779661
422,642,-0.00313186665412567,-0.00951431732371045,371.711510731112,343.190522196791,NA,0.657320872274143
140,218,-0.162751561679951,-0.151881526630117,389.038229352996,405.28850149886,252.301167120447,0.642201834862385
15,125,-0.221918203229378,-0.0494155953968527,354.312615525738,420.41205934919,NA,0.12
153,436,-0.0186035255914105,-0.0280360063224067,328.420146355907,373.6982503872,NA,0.350917431192661
30,137,-0.445545157269804,-0.0467816868197556,193.843046264592,303.498961198116,NA,0.218978102189781
11,96,-0.306522570111695,-0.0242469657270034,347.719181860849,453.598600523924,NA,0.114583333333333
1,24,NA,-0.094427416884136,490.105973484751,402.100877023961,NA,0.0416666666666667
1,43,NA,-0.0607541048808344,500.822187568831,460.784668994994,NA,0.0232558139534884
49,89,-0.157791384266929,-0.0658614229234891,307.936664057739,331.907202162245,173.033086358142,0.550561797752809
184,482,-0.110709894793743,-0.016935255325349,237.805016519857,324.576919878739,NA,0.381742738589212
4,48,-0.250364806890095,-0.167537033286766,384.125178762061,348.136965627491,NA,0.0833333333333333
0,23,NA,-0.0323712186619837,NA,402.716129760458,NA,0
2,51,NA,-0.086349513952507,433.174096952381,470.217122220802,NA,0.0392156862745098
19,85,-0.103828330206036,-0.0618829826730926,368.82332663685,299.717388296011,NA,0.223529411764706
1,172,NA,-0.217664013733273,488.985989469701,442.843468622971,NA,0.00581395348837209
0,9,NA,NA,NA,314.911252633849,NA,0
4,53,NA,-0.728124828580915,457.590048175517,405.373015070939,NA,0.0754716981132075
1,119,NA,-0.234418086415358,400.658825289797,450.605761049697,NA,0.00840336134453781
0,101,NA,-0.06340151415935,NA,454.605225157573,NA,0
14,54,NA,-0.435927808013947,262.296871147584,396.561261949854,NA,0.259259259259259
16,79,-0.366005573826209,-0.19437538645576,461.264941421868,433.768375806886,NA,0.20253164556962
0,17,NA,NA,NA,203.451860128307,NA,0
36,139,-0.0556259034420009,-0.0893465912143804,269.037681776599,302.833467416586,410.479453873068,0.258992805755396
0,156,NA,-0.0457249605459021,NA,368.861761051279,NA,0
4,81,-0.735107726322247,-0.0458581389886043,406.523623332649,444.810967993469,454.200012771721,0.0493827160493827
4,44,NA,-0.0581460205613329,362.585987812543,420.605632908937,NA,0.0909090909090909
167,162,-0.0232593871430534,-0.0617490796387558,444.182246769219,456.681161073244,NA,1.03086419753086
0,35,NA,-0.130094556213967,NA,205.045103304865,NA,0
0,28,NA,-0.0406259799830208,NA,200.383174335972,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,7,NA,-0.356841018133723,NA,424.738041596078,NA,0
0,3,NA,NA,NA,452.628179222532,NA,0
0,5,NA,NA,NA,486.412409064361,NA,0
0,7,NA,NA,NA,316.09989773077,NA,0
0,4,NA,-0.318891834179095,NA,491.267721911462,NA,0
1,60,NA,-0.102297375259901,466.575298303125,317.014203237596,NA,0.0166666666666667
8,29,-0.400508371701071,-0.0589959840365339,364.044589237271,363.082914885013,381.263134224871,0.275862068965517
4,33,NA,-0.119014404104014,390.434585455223,437.16638936035,NA,0.121212121212121
0,35,NA,-0.0493732071288233,NA,351.403566302303,NA,0
38,58,-0.0289905838008954,-0.0430415321395432,227.442738344374,266.019359071993,NA,0.655172413793103
5,85,-0.163118968854296,-0.107811726047108,410.343842552905,410.872917606802,NA,0.0588235294117647
4,310,-0.468026024004634,-0.0551294916029808,479.132561752007,382.828679915468,NA,0.0129032258064516
10,78,NA,-0.0488546532944015,369.575490849287,390.618995860182,NA,0.128205128205128
0,128,NA,-0.3748050210422,NA,170.584342608194,NA,0
55,103,-0.00451424802476633,-0.0442495642834533,489.95243377274,403.804414751042,376.875450008128,0.533980582524272
0,10,NA,-0.176017604665494,NA,388.159890945671,NA,0
0,1,NA,NA,NA,415.844703943334,NA,0
0,25,NA,-0.259371949751613,NA,326.714343683571,NA,0
0,19,NA,NA,NA,514.376942667558,NA,0
57,224,-0.0730664217140791,-0.0169941591089498,272.903441225529,339.11746550773,NA,0.254464285714286
6,42,NA,-0.31123807169035,363.339993084426,412.487830580301,NA,0.142857142857143
16,156,-0.104212496508859,-0.364319946645773,381.835841316177,417.853296737943,NA,0.102564102564103
0,45,NA,-0.0779573857840858,NA,322.127286242423,NA,0
0,40,NA,-0.20037214211796,NA,247.440635713006,NA,0
1,54,NA,-0.212296371589242,490.305420846256,449.282064310526,NA,0.0185185185185185
114,341,-0.0230450820021377,-0.0120577298404262,377.625886588643,314.084885514225,NA,0.334310850439883
130,276,-0.0904342424448252,-0.0363255647181264,325.06237703438,316.894988615826,NA,0.471014492753623
313,399,-0.0299223222041457,-0.0323895273137545,310.308614087399,306.433232313853,387.100603926713,0.784461152882206
19,85,-0.10952645133243,-0.179811492797561,462.173361959255,394.264248223078,NA,0.223529411764706
3,86,NA,-0.136675440900782,436.170478492593,396.913879284462,NA,0.0348837209302326
39,146,-0.00987530772295559,-0.145363001003304,283.36891221262,353.429962961443,NA,0.267123287671233
7,27,-0.0684930265864054,-0.259818480113435,367.069814578686,285.066941500409,NA,0.259259259259259
6,135,NA,-0.124691670915897,397.489427203885,376.363728662518,341.362236256073,0.0444444444444444
25,109,-0.203140470226228,-0.119305040646495,371.898510822558,257.788604505596,NA,0.229357798165138
5,152,-0.555578895805795,-0.0427443975057192,459.411408627486,357.182822385916,NA,0.0328947368421053
20,105,-0.164408776695612,-0.0631605928558187,382.991882887283,388.408289543428,524.107773295185,0.19047619047619
450,350,-0.0214851406309627,-0.047131614899894,452.213802575804,449.648240705995,NA,1.28571428571429
0,15,NA,-0.378351186846775,NA,342.069260160207,NA,0
0,6,NA,-0.915982228603732,NA,443.794847599079,NA,0
0,7,NA,-0.328063242394365,NA,416.398544627671,NA,0
28,78,-0.111603760365618,-0.04190523742637,454.452149503802,363.781229147122,NA,0.358974358974359
10,117,-0.62026243908538,-0.09206095000751,340.300006974952,338.354901255506,NA,0.0854700854700855
14,19,NA,-0.551004234690057,378.220656704628,350.854704710598,NA,0.736842105263158
5,36,-0.66291368293256,-0.0822065981733032,395.978956107228,266.482505009408,NA,0.138888888888889
6,47,-0.407611956480338,-0.117077853881446,491.581843867482,343.896018577178,NA,0.127659574468085
21,139,-0.174320507731301,-0.110378596147846,346.727503085404,276.426503316027,NA,0.151079136690647
0,64,NA,-0.164049100309534,NA,382.198342643038,NA,0
0,55,NA,-0.256120427119555,NA,349.067009123276,NA,0
0,19,NA,-0.305251840766655,NA,444.573391882313,NA,0
1,29,NA,-0.225234127159898,498.881683063569,382.600584340078,NA,0.0344827586206897
12,71,-0.485476285621912,-0.0313075930973108,340.731693377024,329.049052280897,NA,0.169014084507042
4,28,NA,-0.149719542485739,404.329891369913,299.798966005134,261.852237504279,0.142857142857143
